City,Country,AvgTemp,Precipitation,AvgSunHours
New Melissa,Turks and Caicos Islands,-2.0638213813043933,139.61805050554713,2.6256598187693805
Gonzalezton,Tanzania,13.397445370081284,54.61851522258865,11.388036672216192
Port Susanfurt,Belize,-1.1697062394086295,77.95522969795586,2.82337894239559
Markmouth,Argentina,21.162632998818903,167.6957179320937,3.7080124842838154
Riceland,Bolivia,39.06586589041261,161.54245596172447,5.301984592943409
Bushborough,Sudan,18.15202413920491,49.10119454368078,6.248759381286586
Mccannview,United Kingdom,27.60789582110332,167.2547781232227,5.466207865561943
Lake Gerald,Norfolk Island,18.310032839592715,189.15141439072306,0.0024833817847711437
North Michaelmouth,Netherlands Antilles,1.9977896758962288,175.55389172549658,10.346357516330613
Phillipshaven,Saint Kitts and Nevis,20.52773550555223,76.25760554259806,0.2848634569082793
South Anthony,Zambia,7.35439835511542,108.23235911590798,10.578607318829702
South Staceyland,Bosnia and Herzegovina,-1.0307610784076253,169.19212846029993,9.87381294054034
Gilltown,South Africa,17.82604442119456,143.28008550891397,11.240389294371973
Lake Laura,Hong Kong,16.884255970445537,141.82098802563166,3.767561402192095
Brendaville,Sierra Leone,3.947453892220542,57.05029222084899,2.1564839964729434
Parkerbury,Lebanon,14.74374788935795,122.16037798813511,0.6514383148904659
West Bradley,French Polynesia,0.3822974978983247,10.892223149789393,8.252912363101794
South Johnathanbury,Israel,38.06931174653565,59.42947991236191,1.8787062184072774
Wilsonburgh,Nigeria,16.014108053866025,40.55777323812957,2.0139778166902516
Robertside,Chad,9.112195545515128,77.40291485936888,2.764715061995829
Isaacbury,Canada,14.517710707688712,147.64591724957543,3.343428706877199
South Johnny,Venezuela,22.60492696169411,52.10822555459671,2.5631590105556974
Rebeccahaven,Netherlands,22.12606159972792,35.78301826219506,7.289006822836075
Patricialand,Chad,3.7111669472200877,168.40713506448162,6.133391320397942
Moralesfort,Cook Islands,18.887622974694892,183.01959278928058,7.8082390979451874
Billmouth,Northern Mariana Islands,12.824171546396537,89.24331926589453,7.704578585647134
New Ronald,Saint Vincent and the Grenadines,29.92403242407658,48.89955437116855,10.261869074211004
Port Kelseyfurt,Djibouti,13.796110773131147,50.47318036048416,0.44071985565346283
Andersonton,Gibraltar,10.991492610853845,83.23597754806298,6.6925399208074
Alyssaview,Nigeria,10.001134700968848,160.48858751388872,4.631299078408772
Jasonmouth,Barbados,5.907319048333973,112.29633616740027,9.471175981816785
Vargasfort,Liechtenstein,0.6515472693179589,115.46718937189135,2.7426569783526817
East Shelly,Solomon Islands,2.535937676570679,195.63146312755734,7.307420627590082
Rhodesborough,Colombia,19.905832538363455,15.535039372391225,3.235121088275646
Lake Joshuaburgh,Lithuania,10.415122548311283,95.00267866217766,2.8160542179657706
North Davidport,Reunion,-2.6244222553433154,95.88045902311619,3.934043820761078
Port Brian,Sudan,2.1512432261177867,110.7947951537548,0.7629088999977633
Smithmouth,Iran,16.869234525327702,33.58804747257227,8.956634734460858
Kurtside,Niger,31.68062350073039,33.784429679803665,10.575720725647336
Port Joyce,Christmas Island,29.857335411021303,83.0897121901627,0.20382131405142667
Lake Yvette,Turks and Caicos Islands,1.9071795365295507,121.24345125829532,7.829308981691881
Kerrishire,Georgia,10.998624100656528,60.56050500681898,6.754807955078587
Evansmouth,Estonia,8.097384070068472,99.50384082328641,10.86472680261221
New Adrianbury,South Georgia and the South Sandwich Islands,12.148157757840735,197.35145486638004,8.224322720821885
Lake Rickeychester,Ghana,20.61169799038208,6.086203477965402,5.023019701108033
West Alejandra,Martinique,12.775515164540401,93.17345716510029,6.938352528328095
Collinsside,New Caledonia,16.025903280250557,94.78093946851709,1.5265738118386416
North Isabellaview,Reunion,1.3675295424476523,138.36127774410915,1.945801442821681
Lake Neil,Malawi,9.494968370500938,53.28002305748327,2.686043355970331
Castillomouth,Djibouti,24.41857028550279,159.9868134938619,5.797081129933675
Erinhaven,Uzbekistan,19.167126511821955,80.19868400529715,3.2018893283442087
South Gabrielland,Togo,30.58805150300859,19.032478523765217,1.2065326631648885
West Kimberly,Liberia,10.375720114512802,126.0120998123917,6.222101353453464
Port Gabriela,Benin,11.479451559488414,5.2786288799019365,8.373957252323565
New Courtneyshire,Guam,21.923726434327868,143.3604387256832,1.1572689883886755
Mitchellchester,Nauru,1.5404082015839542,2.4280595521115833,8.747433833583994
Victorfort,Myanmar,1.032218957103419,119.3340404719583,0.28401801254256087
Matthewsfort,Congo,2.476930675736204,174.17839589737204,8.387287481029444
Olsonbury,Sri Lanka,26.92994935969743,139.6816854523887,11.437023058637077
Zimmermanstad,United States Virgin Islands,6.42153645658502,124.8687509478038,5.481202327667818
Rodriguezton,Nicaragua,17.45980409081173,86.35822505746864,0.7906890883931634
South Tracy,Gabon,26.848936216596904,67.23910338135151,3.3921847041176947
Parkerburgh,Zambia,-1.6761713743731583,74.05910418883586,1.7701657595825462
Foxbury,Congo,18.219023820642505,75.00528399634898,6.01123888227454
Harveyborough,Sao Tome and Principe,16.42588441771739,105.9767258859205,2.1696413672075923
North Lauren,Trinidad and Tobago,23.878026552667947,28.6660162134041,11.956580378271857
Mcphersonstad,Suriname,28.8439160867663,176.37638702678248,5.034789648754222
Marquezfort,North Macedonia,-5.635306349987111,125.17510886112294,4.648094242873338
West Matthewville,Malawi,19.181311413349242,74.8872455658195,0.7699690394127265
Fisherview,Comoros,-1.7800230403172854,196.4424328229051,7.183082618119705
East Michaelberg,Israel,43.65601646335971,174.5055073250561,1.491639871742314
South Leslie,Taiwan,8.244850488463108,121.36323790706427,3.1408975831204806
New Alyssa,Afghanistan,2.8602535527379445,74.34976369070776,3.589670981869568
Dianastad,French Guiana,-2.235435580793734,73.81877119976845,1.1773919016965717
Lake Sharon,Saint Lucia,14.884409591243172,13.341345270214333,9.960166064730068
Scottside,Mauritania,2.165541428374718,68.5041941574169,1.3263481265944015
North Julie,Mauritania,21.6091517054344,49.13684568664263,5.796060374263716
Barnettland,United Kingdom,13.842959534245841,121.7102244530831,3.46875095608878
West Elizabeth,Malta,18.00710713064602,144.0326971123007,2.8385347891301365
South Roberthaven,Cocos (Keeling) Islands,5.381326098858979,58.484962114341975,2.679550234875923
South Michael,Saint Pierre and Miquelon,21.788420969065772,109.2294998837644,8.038372511716194
New Tara,Finland,19.106647893678563,157.4159286327417,9.525570060555122
Danielbury,Gabon,22.691630827124975,128.3807620542269,4.906960300174184
Port Kelsey,French Southern Territories,-3.603491960221728,148.73226250143745,3.8223396405832126
East Tammyton,Zimbabwe,12.39731685144742,43.61593754453021,8.772427335405734
Williamsonport,Angola,8.445189857103887,127.00997860401442,3.2299707753995444
Schmidtmouth,San Marino,23.151290764504182,54.75686261825008,10.445528867295664
Parkermouth,Qatar,3.9552264356235263,46.150117656485804,3.526530432001071
Heatherfurt,Slovakia (Slovak Republic),14.741555216809667,54.18745583073654,0.6150307624320872
Port Jay,Iraq,8.15305260998407,73.3051023049333,5.644111510131307
Alejandroport,Burkina Faso,22.430288435789965,94.18808330759096,3.5988642869733534
West Deannashire,Norway,15.927735264058093,45.85228851384527,5.591445152630406
Brianport,Romania,-3.108327894744253,69.99269905835506,3.504317369780383
Gomezborough,Trinidad and Tobago,29.64235468396426,179.29934302272568,11.844175552722044
North Ryan,Cyprus,36.09736963376724,26.925381504253142,11.694432747182548
Garzaburgh,Guernsey,20.11302493264927,43.14481199827513,7.410422467935614
Ryanshire,Northern Mariana Islands,24.214703398827808,12.138538588542191,10.878721407353936
East Christina,Tuvalu,7.038883733348609,141.7762259502517,3.7552315903696303
Richardsonburgh,Eritrea,16.55784288111025,105.88214275423104,9.454714718995408
North Manuel,Zambia,31.264905331919433,94.864068139301,9.180630380584635
Tylerport,Turkey,31.83974664253784,6.883035148994243,4.263774163480258
Roberthaven,Croatia,13.982222742863787,192.26853310278744,8.657660765530826
Youngside,Bolivia,14.729997327903396,168.81547293397935,1.123409126383577
Wilsonport,Madagascar,9.439026061411264,164.0748216235324,2.7909742333501346
North Danielleport,Haiti,11.650580202831822,175.0434951074953,2.5188211547153645
South Keithshire,Austria,19.30564469877088,155.4050321856866,7.509256056066116
Jenniferborough,Slovenia,11.85148300172707,27.887513474361782,2.42114607272551
Castanedaport,Turks and Caicos Islands,20.32333295236015,194.2984861957373,3.402686401770078
South Joseph,Anguilla,19.808635841212777,186.74369458803187,3.2683126841697057
Douglasport,Martinique,21.366700660953477,139.2154222757946,11.320193880464153
New Donald,Guatemala,26.908731459201803,58.4021353056152,11.375996806765297
East Jenniferfurt,Cook Islands,27.183773615339415,0.22222167812258053,9.979759151163575
Rogerside,Kazakhstan,14.128229146172803,97.17235388274761,5.418263546000722
Jacobston,Madagascar,16.331706263187826,118.96069450744722,5.880791607514963
Lucasburgh,United Arab Emirates,15.532641729023139,198.7962646325105,4.494927552003576
Kellyshire,Eritrea,2.055204859017385,26.58300740994335,5.529954448791124
Bretthaven,Ireland,8.729042755247313,17.764019498558483,1.698046192821073
Youngside,Turkmenistan,25.33208644823727,85.26368760064796,3.2518135506459536
East Stevenburgh,Belarus,23.411585046634208,150.1912444534524,2.221215676548821
Bowersmouth,Czech Republic,3.8117887432428947,68.01406590166917,10.570873864689275
Stevenview,Kyrgyz Republic,24.106353684807658,132.47205053819476,8.279677968770189
New Molly,Antigua and Barbuda,39.63494043533301,177.88767732017953,1.6000170942601417
Leonardfurt,Argentina,28.054764174232638,158.63239822067007,5.164914163632849
Carterton,Paraguay,9.921508962443207,20.31917170480513,3.9077114146700085
Perezmouth,Mozambique,21.401654568488155,89.21506542860074,0.17931472651784208
New Danielle,Monaco,-5.949026841005235,7.598530884774979,8.87313016402378
Darrenfort,Bhutan,-0.3590044266083403,33.72766488728802,5.282517793748536
West Steven,Czech Republic,-6.329395688210763,154.142205303562,4.339916809249663
Lake Joseph,Norfolk Island,2.7858106747784195,34.81862636739655,2.185813220121033
Ericksonburgh,Saint Martin,14.489062659168072,111.7628098619579,5.859471200145668
South Brandonport,Dominica,8.73046231100643,122.99569723934863,3.2596681692573024
Johnstonshire,Saint Vincent and the Grenadines,24.085376770726842,31.32726739897931,6.093316137426699
Port Michaelshire,France,-2.7013882920444487,182.96443251034987,3.0047201988281302
East Christopherport,Oman,16.271123610160462,11.700369487438355,3.5117431741429916
Andersonview,Cape Verde,17.02535781077088,183.84691829214665,5.101956461535788
Markfort,Christmas Island,17.193867323885783,22.759877432140474,7.330937536827982
Thomasland,Guinea,13.580472450163022,180.17399666842175,10.110755064483552
East William,Papua New Guinea,19.712587234214656,73.57818539007867,3.343855733558601
West Stevenfurt,Estonia,3.7836798338789084,157.96815796058675,3.9284910121797063
Haydenmouth,Albania,17.348901045250823,78.84752704960094,7.736099037181718
Garyberg,Yemen,17.660713421607152,146.63129661018073,11.938144393642016
South Jonathan,Northern Mariana Islands,16.22121308621009,170.47815107837886,2.7691922178136514
South Scottside,Cameroon,14.660411517826894,105.08777571524286,2.6492829941547313
Laurenfurt,Saint Lucia,10.880876627676066,80.42791341003952,9.843665047291971
New Jacobton,Iraq,17.396079995466003,78.92652802746622,9.576835408525236
New Jasonstad,Philippines,19.450393555637923,11.318352573318503,3.948141727707885
North Jasmine,Tonga,16.456137920968217,2.963143415437952,0.17700085318262238
South Andrea,Finland,16.783765729832524,148.71402685272835,5.15421657808195
Turnerbury,United Arab Emirates,6.2043727459097155,83.07989668047058,6.521803893854834
Carlton,Turkmenistan,15.829178456276926,30.218553686427583,9.121853167911276
Lake Daniel,Poland,17.220709288472058,174.3073994176739,7.931364687811653
Edwardston,Algeria,12.401396217750506,127.55434511259256,8.065518037881972
North Amy,Dominican Republic,27.97092391701818,94.90088967125472,9.640567560800667
Cynthiatown,Martinique,-1.5074567497009213,71.39699865078195,9.298462575910836
West Cassandra,Morocco,21.115097017710305,68.94926527539069,5.679046978660743
Joneshaven,Marshall Islands,11.74684929733348,74.28405615434104,1.257750922210168
New Barbaraburgh,Equatorial Guinea,16.11703106334111,177.3108671725239,9.772026846639793
East Zacharyside,Netherlands Antilles,22.479269406306614,75.72082548208631,7.221288000379163
Kathleenbury,Angola,19.571745952979292,3.8632862095666853,0.396161723013424
East Kevinside,Guyana,16.00761781963749,28.986738331173466,9.461892717528084
Port Jennifer,Mexico,29.38353627792884,69.2416471912608,4.720073120930664
New Jenniferport,Svalbard & Jan Mayen Islands,0.9981104990272893,33.27044015062868,3.7693547561880036
Williamstad,Lao People's Democratic Republic,-4.547203920270583,164.59629232123206,6.1805802430598185
Port Marvin,Turks and Caicos Islands,7.411434458154812,199.74632215075374,8.058723979916525
Ortegashire,Seychelles,16.194262288496525,66.83260417258961,11.098156533636175
North Elizabethmouth,Ethiopia,22.364101348813065,97.03726962831152,0.3122132770036874
New Todd,Nepal,8.34128496558137,9.523633436284417,3.6560582788470546
East Veronica,United Kingdom,14.478888801993227,38.89282278027093,0.48533881134925094
Stephensville,Korea,16.420148410175674,45.81210110875495,10.11757608328302
Danielview,Colombia,2.9917619204350814,77.49658282972436,8.442453709520649
Port Shaun,Vietnam,14.858712087171064,165.28332194501198,3.2468426196896742
North Jesusmouth,Togo,16.72281778220612,79.84205440435142,9.232609929128543
Thomaston,Somalia,25.185024581224347,148.28572190696005,7.6005577748901345
Ramosshire,Saint Pierre and Miquelon,18.625553041116177,105.71797732375619,7.921566416858431
Costaton,Zambia,12.80718905736311,132.72984094266843,9.005156559134704
West Ethanberg,Madagascar,21.853411861916094,39.444755133523365,1.9317274447626276
Hornport,Kyrgyz Republic,25.109657811863386,7.762361692843189,7.205517769131758
Lake William,Cocos (Keeling) Islands,15.72038970213672,49.33409224839702,6.211715175802311
Loganton,Antigua and Barbuda,9.682282668299461,20.246532951886653,4.085742241963322
Coxville,Gambia,12.39510852792175,140.53363751677085,8.767485834749476
Jasonland,Macao,12.825693950668605,113.84510424233287,5.210881315791916
Port Amy,Lithuania,24.86092326461521,158.73768947946752,5.6408169882318315
East Ashleychester,Marshall Islands,18.19974350009353,80.51927870284821,2.5108135262730555
North Curtisville,Sao Tome and Principe,14.606781014551736,52.09843308050497,8.867448217745377
Levyhaven,Slovakia (Slovak Republic),30.142209486761676,172.20817109699206,0.12720531680572966
Lake Valerie,Chad,-3.7341289820606676,113.10610496968765,5.9667917622978965
Melanieside,Taiwan,6.436941247170578,94.57975943388087,6.451738347012415
Lake Kenneth,Morocco,22.394200973710007,178.26874981167106,3.211014333945767
Lopezborough,Guinea,24.219983872025782,69.5625126752729,2.0222803181534252
East Tylerview,Rwanda,6.109063056348667,81.7804402278062,4.1755349602801815
Robertmouth,Gambia,9.533684792348122,51.48891567567952,1.270416413403399
Kyleport,Sao Tome and Principe,20.607649815974565,26.54150389704388,8.654195729934996
Madisonborough,Brazil,23.172806350206038,114.1792156790102,6.973597651541425
Lopezhaven,Liberia,12.653440750332198,184.2684264070944,0.501227610547144
New Sharon,Saint Kitts and Nevis,29.35589170638678,129.7604617850454,11.445957626582704
Lake Johnbury,Gabon,9.531799227083935,132.77208470359835,9.261146029487715
Port Mauricetown,Saint Martin,16.24763843543656,171.68477202613525,11.692677417266697
Jonshire,Rwanda,8.717247664313211,140.0242098294647,7.713242369366617
Nancyport,Qatar,12.48750127919087,75.18808605555094,11.30536464857138
Port Michael,Singapore,15.405594684888257,160.66502169228787,9.637847009276513
East Catherineview,Saint Kitts and Nevis,19.966886199951887,24.799474232725306,3.703972973450861
Jodymouth,Uganda,22.192644881964636,174.2937876687691,9.049774736853498
West Victorburgh,Reunion,9.878192380696904,101.82837256915069,1.4592782032753373
Rogersmouth,Italy,17.78683231593701,109.16429031758837,6.076192276047659
Pittmanfort,Belize,38.277154508574945,184.53512048170026,10.905265402564421
Jacksonside,Lebanon,32.32464133004851,136.53597786206146,6.295444594730062
East Kelseyshire,Guernsey,13.644943557321021,15.633696956346999,11.360543152815506
Adamsmouth,Nepal,24.40702936260471,50.58120630985496,4.581252270943784
North Ryan,France,32.785062555438,142.1533009584072,6.289842904911332
West Garyshire,Zambia,35.65150929692868,18.624209294871473,6.833945575328073
South Mallory,Mauritius,26.74988392060083,52.259352185122076,11.52597220254755
South Sarahfort,Egypt,15.64465393638898,52.73741757115329,8.492178156061376
Stonechester,Benin,18.3452309229599,141.54171306742387,7.137781473525791
Jeremyside,Guinea,12.240652819049165,10.32465801241611,0.7885090137857889
Michaelview,Gibraltar,5.961306142715582,68.99622835842085,2.6766819966887
Mooreberg,Bermuda,15.737935436587275,85.27458536477175,1.4803666647152722
Jorgeton,Antarctica (the territory South of 60 deg S),32.14520408030023,14.658559352038104,6.1338999989546625
Campbellfort,Cyprus,14.950535484487233,91.68030765445859,11.889809734054412
Lake Jaychester,Pitcairn Islands,10.41919696872202,106.28154518757236,10.050652851977379
South Jesseview,Kyrgyz Republic,23.939317526314305,194.16371061103126,5.866021324710944
Philipchester,Malaysia,-0.6095892091365922,174.70363616717987,6.172720520453426
Ericahaven,Mongolia,26.99760706868262,186.11063773523537,0.49570815729768736
Hernandezberg,Chile,1.428883256594478,54.14599366242301,10.023469944295755
Hickmanborough,Belgium,17.147751773138346,30.033447964169536,4.581972127073677
Timothyburgh,Swaziland,21.04150317347392,127.69847280215929,0.33182053416392865
Lake Miguelport,Suriname,10.17297132919746,40.304976753611065,11.09155332582258
Sarahburgh,El Salvador,19.26313066131453,117.29641725371937,5.27852120260045
Lake Davidborough,American Samoa,18.580539446556607,39.1449669368388,8.094859335443209
East Sarahborough,Iraq,35.95600702160176,13.028805295941282,6.480567931998622
Mackenzieshire,Kuwait,12.206578182821008,89.7848396259435,9.475848993859506
Petersontown,Papua New Guinea,-1.2195909347572353,127.2899609323739,11.548550959678408
Tommyshire,Dominican Republic,12.297010634664943,18.826933150484138,7.451586919225241
New Angela,Moldova,25.02588090056956,109.94360895533086,1.4030294744217313
Lake Karenmouth,Bermuda,22.011757032901833,87.3669771263891,7.058664482578743
Fisherfurt,Cyprus,16.722511304738916,51.048378509145344,0.3804929525720602
Brookestad,Isle of Man,13.226149371604908,34.375576622311435,4.138093799663357
East Karen,Burundi,22.790995018805603,46.86518993431126,0.8878559311883683
North Patrick,Finland,23.63600074140375,179.32230895510756,3.42852483346746
Wrightborough,Luxembourg,4.950989596857534,6.374090041681457,10.784746102311077
Port Patricia,Bahamas,21.323234494074715,29.496901444565914,2.542163621378318
Stantonport,Timor-Leste,7.3618017324448015,103.63397400028059,9.390119937356083
Martinezview,Bulgaria,18.079225349253893,136.5281832172407,4.7566971094838255
South Scott,Canada,11.71198590908093,82.06393730536644,4.430479821529389
Richardsonport,Jordan,18.946300776979754,48.07156662569305,10.132726847816366
North Codyview,Turkey,23.7848937974624,54.86948599671124,4.951974751199223
Barbarashire,Oman,13.693343331206705,129.8797226889854,11.788883023759269
South Debra,Northern Mariana Islands,45.949795118280846,142.58036349294954,2.386186969341033
West Christineberg,Dominican Republic,0.8534228960064905,194.05712851688085,10.55388175014585
South Larryfurt,Liberia,18.33137323553438,140.70156190029138,3.253045842818849
West Michael,Sao Tome and Principe,26.519115558403968,84.38309311765377,6.663776496563318
